File ID,Petition File Name,Date of Petition,Petition Source Year,Was_Withdrawn,Document Type,Submitter,Submitter Type,Petition Cited Statutes or Regulations,FDA Action Commented On,Requested Action,Justification for Request,Interim Response Date,Final Decision,Last Response Date,Count of Interim,Responding FDA Center (of Final Decision),Responses Cited Statutes or Regulations,Justification for Interim Response,Justification for Final Response,Cleaned Final Decision,Received Final Decision,Response Time (Days),Cleaned FDA Responding Center,Responding Center Grouped
fda-2019-p-4962,FDA-2019-P-4962-0001_Citizen_Petition_for_Fresenius_Kabi_USA__LLC.pdf,2019-10-24,2019,False,original petition,"Fresenius Kabi USA, LLC (FK USA)",industry/corporation,"21 C.F.R. § 10.30 – Citizen Petition procedure
- Section 505(b)(2) – New Drug Application (NDA) type
- 21 C.F.R. § 25.31 – Environmental Impact Categorical Exclusion
- 21 C.F.R. § 10.30(b) – Economic impact provision","The absence of a therapeutic equivalence rating (“AP” rating) in the Orange Book for Glucagon for Injection (NDA 201849), which Fresenius Kabi argues should be rated equivalent to GlucaGen® (NDA 020918) by Novo Nordisk","FK USA requests that FDA:
- Designate Glucagon for Injection (NDA 201849) as therapeutically equivalent (with an “AP” rating) to the RLD GlucaGen® (NDA 020918)","FK USA's product is pharmaceutically and therapeutically equivalent to GlucaGen® in:
• Active ingredients, dosage form, strength, route of administration, labeling, and excipients

- Side-by-side comparison in Table 1 (page 2) confirms all critical features are the same

- FK USA established a nonclinical bridge comparing impurity levels between their synthetic glucagon and GlucaGen® (recombinant)
- The FDA’s 2017 Draft Guidance supports equivalence for synthetic peptides referencing rDNA-origin products
- FK USA relied on RLD data and literature for approval under the 505(b)(2) pathway
- Therapeutic equivalence will reduce confusion, support market clarity, and align with Orange Book policy",2020-04-21 00:00:00,,2025-10-15,2.0,,,"The FDA indicated that the petition raises complex issues that require extensive review and analysis by Agency officials. As a result, a final decision has not yet been made. The interim response is issued in compliance with FDA’s regulation on citizen petitions (21 CFR 10.30(e)(2))",,no decision,False,2183.0,pending,pending
fda-2019-p-5151,FDA-2019-P-5151-0001_Citizen_Petition_from_GlaxoSmithKline.pdf,2019-10-25,2019,False,original petition,GlaxoSmithKline (GSK),individual,"Section 505(j) of the FDCA – relating to ANDAs
- 21 C.F.R. § 314.94(a)(9)(iii) – requirements for labeling and RLD comparison
- 21 U.S.C. § 355(j)(4)(H)(iii) – approval standards for labeling differences
- 21 C.F.R. § 10.30 – Citizen Petition procedures
- Section 505(q) – Citizen petitions regarding ANDA or 505(b)(2) NDAs","FDA’s consideration and approval process for ANDA applications for fluticasone propionate and salmeterol inhalation powder products (e.g., generic Advair Diskus) with labeling differences or omissions, specifically related to step-down therapy and pediatric use","GSK requests that FDA:
- Decline to approve any ANDA referencing Advair Diskus that omits labeling related to step-down therapy or pediatric use unless the ANDA applicant provides adequate data to support such omissions","GSK argues that labeling related to step-down therapy and pediatric use is essential to ensure safe and effective use
- Omission of this information may lead to misleading or unsafe prescribing practices
- Cites FDA’s own guidance emphasizing the importance of clinical comparability and consistent labeling for drug-device combination products
- Emphasizes that generic applicants must justify labeling omissions with rigorous scientific data
- Approval without such justification would violate statutory and regulatory standards for generic drug approval",2020-01-23 00:00:00,"Other (Listening session / meeting memo, not a final decision)",2020-01-24,2.0,"Office of the Chief Counsel, Food and Drug Administration",139 S. Ct. 1668 (2019) – Merck Sharp & Dohme Corp. v. Albrecht," The letter is a reply to a judge's request to expedite a response to the citizen petition related to the Zofran (Ondansetron) Products Liability Litigation.
- FDA states it is ""diligently examining the issues raised by the citizen petition"" and is working to respond as quickly as feasible, considering scientific and regulatory obligations.","The call was conducted as a listening session, with no new information to be introduced beyond what was already submitted to the petition docket.
- GSK provided background context regarding the preemption issues raised in litigation surrounding Zofran.
- GSK argued that FDA's previous decisions rejecting warning label changes were pivotal to the citizen petition.
- GSK emphasized their petition's novelty and that it was meant to engage FDA in evaluating the preemption implications of court cases and potential mislabeling risks under state law.
- The conversation reiterated that FDA’s prior decisions and scientific positions should not be second-guessed by courts, which was a core rationale behind the petition.",other,True,91.0,offices,Other/Specialty Center
fda-2019-p-3024,FDA-2019-P-3024-0001_Citizen_Petition_from_Foley___Lardner_LLP.pdf,2019-06-24,2019,False,original petition,Foley & Lardner LLP (submitted the petition),law/consulting,"21 C.F.R. § 10.30 – Citizen Petition process
- 21 C.F.R. § 314.93 – Petition to request change in dosage form
- 21 C.F.R. § 314.94 – ANDA content and format
- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FDCA)
- 21 C.F.R. § 314.81 – Annual reports
- 21 C.F.R. § 25.1(g) – Environmental impact exemption
- 21 C.F.R. § 10.30(b) – Economic impact submission if requested","Requesting FDA to declare that sitagliptin capsules (25 mg, 50 mg, 100 mg) are suitable for submission via an ANDA
- Reference Listed Drug (RLD): JANUVIA® (sitagliptin) tablets","Petitioner requests the FDA to:
- Approve a suitability petition allowing the submission of an ANDA for sitagliptin in capsule form, differing in dosage form from the tablet RLD JANUVIA®","The proposed capsules will have the same active ingredient, strength, route of administration, and therapeutic effect as JANUVIA®
- Capsules are intended as an alternative dosage form, particularly for patients with difficulty swallowing tablets
- Labeling will match the RLD, except for inactive ingredients and manufacturer details
- Pediatric use waiver requested due to lack of established safety/effectiveness in patients under 18, aligning with JANUVIA®'s labeling",,,2025-10-15,0.0,,,,,no decision,False,2305.0,pending,pending
fda-2019-p-6049,FDA-2019-P-6049-0001_Citizen_Petition_from_US_WorldMeds__LLC.pdf,2019-12-23,2019,False,original petition,"US WorldMeds, LLC",industry/corporation,"Section 505(q) of the Federal Food, Drug, and Cosmetic Act (FDCA)
- Section 505(j) – ANDA pathway
- 21 C.F.R. § 10.30 – Citizen Petition procedures","FDA’s potential or pending approval of any ANDA referencing Lucemyra® (lofexidine hydrochloride tablets, 0.18 mg) with labeling that omits information related to dosing and administration, warnings, or precautions contained in the reference listed drug (RLD) labeling","US WorldMeds requests the FDA to:
- Withhold approval of any ANDA for generic versions of Lucemyra® if the application proposes to omit critical labeling related to:
• Dosing and administration
• Warnings and precautions
- Require generic applicants to fully replicate RLD labeling, or provide justification with adequate data for any omission","Labeling for Lucemyra® is critical to safe and effective use, including precise tapering guidance and warnings about hypotension, bradycardia, and syncope
- Omission of such labeling could confuse prescribers or compromise patient safety
- Cites FDA's standards requiring ANDAs to include the same labeling unless differences are justified with scientific evidence
- Lucemyra®'s use in opioid withdrawal management involves vulnerable populations, necessitating clear and complete labeling to mitigate risks",,"	Denied (specifically, the FDA denied both requests: requiring ANDAs to include both drug and device constituent parts for Apokyn, and the development of a policy framework)",2020-05-21,0.0,Center for Drug Evaluation and Research (CDER),"Section 505(j) of the FD&C Act (21 U.S.C. 355(j))
- Section 503(g) of the FD&C Act
- Section 505(q)(1)(F) of the FD&C Act
- 21 CFR part 3
- 21 CFR 314.3(b), 314.94(a), 314.127, 314.105, 314.125, 314.110, 314.200, 314.430",,"The FDA is required to act on petitions within 150 days under section 505(q), but that timeframe does not override the standard application review process.
- Approving only part of an ANDA (e.g., only the drug constituent part) while deferring on others would bypass the normal ANDA review protocols.
- The agency must protect the procedural rights of ANDA applicants and cannot prematurely comment on specific ANDA components.
- Complex regulatory and scientific considerations about generic drug-device combinations require case-by-case evaluations and cannot be addressed through a universal policy within the statutory time constraint.",denied,True,150.0,CDER,CDER
fda-2019-p-4448,FDA-2019-P-4448-0001_Citizen_Petition_from_Samuel_A__Gonzalez___Redacte.pdf,2019-09-24,2019,False,original petition,Samuel A. Gonzalez,individual,"21 C.F.R. § 101.36(b)(2) – Protein labeling for dietary supplements
- 21 C.F.R. § 101.9(c)(1)(i) – Calorie determination methods
- 21 C.F.R. § 25.32 – Categorical exclusion for environmental impact
- 21 C.F.R. § 10.30 – Citizen petition procedures (implied from context and structure)",Current FDA labeling policy that allows manufacturers to omit calorie declarations for free-form amino acids in dietary supplements due to interpretations of labeling exemptions,"Amend 21 C.F.R. § 101.36(b)(2) to explicitly require that:
> “For the purposes of calorie calculations, individual amino acids shall be given the same Atwater factor (4 calories per gram) as protein.”","Current regulations have a loophole: amino acids are excluded from protein labeling, and manufacturers misuse this to label them as zero-calorie
- Scientifically inaccurate since amino acids do provide energy through metabolic pathways (see Figure 1, page 2)
- Multiple legitimate methods (e.g., bomb calorimetry, Atwater system) confirm that amino acids have caloric value (see Figure 2, page 3)
- Allowing omission deceives consumers, especially those closely monitoring caloric intake
- Supplements often contain multiple grams of amino acids, exceeding the 5-calorie threshold required for disclosure",,,2025-10-15,0.0,,,,,no decision,False,2213.0,pending,pending
fda-2019-p-0537,FDA-2019-P-0537-0001_Citizen_Petition_from_Kulkarni_Law_Firm.pdf,2019-02-02,2019,False,original petition,Kulkarni Law Firm,law/consulting,"21 C.F.R. § 10.30 – Citizen petition procedure
- Section 501(b) of the FDCA – Drug adulteration based on compendial standards
- 21 C.F.R. § 561 – Testing for residual pesticides (referenced via USP <561>)
- 2016 FDA Guidance on Botanical Drug Development","FDA’s oversight and compliance enforcement regarding the manufacturing practices of Methscopolamine Bromide, particularly API and finished product manufacturers not uniformly adhering to compendial standards and FDA botanical drug guidance","The petitioner requests the FDA’s Office of Generic Drugs (OGD) to:
- Consistently ensure that all manufacturers of Methscopolamine Bromide tablets comply with requirements outlined in the 2016 Botanical Drug Development Guidance, including testing for pesticides, identity verification, and compendial quality standards","Concerns that some manufacturers of Methscopolamine Bromide may be noncompliant with standards outlined in FDA guidance and USP <561>
- Use of botanical starting materials (e.g., Duboisia flower) from pesticide-prone regions (e.g., Australia) presents risk of adulteration
- Noncompliance with identification tests, acceptance criteria, and pesticide testing poses public health risks
- The FDA’s own emphasis on “high risk inspections” supports the need for stricter and consistent enforcement",2019-07-31 00:00:00,,2025-10-15,1.0,,," The petitioner requested FDA ensure that manufacturers of Methscopolamine Bromide meet requirements outlined in the FDA’s December 2016 guidance for industry: Botanical Drug Development.
- FDA cited resource constraints and competing priorities as the reason for not yet issuing a final response.",,no decision,False,2447.0,pending,pending
fda-2019-p-4515,FDA-2019-P-4515-0001_Citizen_Petition_from_Foley___Lardner_LLP.pdf,2019-09-26,2019,False,original petition,Foley & Lardner LLP,law/consulting,"Section 505(j) of the Federal Food, Drug, and Cosmetic Act (FDCA)
- 21 C.F.R. § 10.25(a) – General provisions for filing a citizen petition
- 21 C.F.R. § 10.30 – Citizen petition procedures
- 21 C.F.R. § 25.1(g) – Environmental assessment exemption
- 21 C.F.R. § 10.30(b) – Economic impact report submission requirements","The selection and availability of reference standards (RS) for Propranolol Hydrochloride Tablets USP in the Orange Book. Specifically, the current RS is held by Impax Laboratories but is unavailable in sufficient quantities for bioequivalence studies
.","Request the FDA to designate an additional RS—Propranolol Hydrochloride Tablets USP 80 mg, held by Watson Laboratories Inc. (ANDA No. 070178)—for ANDA submissions","The existing RS (Impax Laboratories, ANDA 071976) is unavailable in the market despite best efforts
.
- Watson Laboratories’ product (ANDA 070178) is available commercially and has significant market share (56.7%), supported by IMS Health data (July 2019) – see table on page 2.
- Watson's 80 mg tablets are identical in strength and form, manufactured and distributed under Amneal Pharmaceuticals’ labeler code, suggesting continuity and equivalence.
- According to FDA’s 2017 Draft Guidance, a citizen petition may request the FDA to designate an alternative RS if availability is an issue.",2020-03-19 00:00:00,Approved — The FDA granted the petition to designate propranolol hydrochloride tablets (80 mg) under ANDA 070178 (Watson Laboratories Inc.) as the new reference standard.,2020-09-16,1.0,Center for Drug Evaluation and Research (CDER),"Section 505(j) of the FD&C Act (21 U.S.C. § 355(j))
- 21 CFR § 314.3(b)
- 21 CFR § 314.94(a)(3)
- 81 FR 69580, 69619 (Oct. 6, 2016)",FDA has not been able to reach a decision due to the need to address other agency priorities. The response notes that the Agency will reply to the petition as soon as possible given the numerous demands on its resources,"The previous reference standard (ANDA 071976 by Impax Laboratories) is no longer commercially available.
- The new product (ANDA 070178 by Watson) is therapeutically equivalent and currently the market leader.
- FDA determined that selection of a therapeutically equivalent ANDA as a reference standard is appropriate when the RLD is unavailable",approved,True,356.0,CDER,CDER
fda-2019-p-2853,FDA-2019-P-2853-0001_Citizen_Petition_from_Fresenius_Medical_Care_North.pdf,2019-06-11,2019,False,original petition,Fresenius Medical Care North America (FMCNA),industry/corporation,"21 C.F.R. § 10.25 – Citizen petitions: general provisions
- 21 C.F.R. § 10.30 – Citizen petition procedures
- 21 C.F.R. § 25.31 – Categorical exclusion from environmental assessment requirements
- 21 C.F.R. § 10.30(b) – Economic impact information requirements",Lack of designation in the Orange Book of an RLD (Reference Listed Drug) and RS (Reference Standard) for FMCNA’s Dextrose Peritoneal Dialysis Solution products approved under NDA 018883 and NDA 020171,Request that FDA designate NDA 018883 and NDA 020171 as the Reference Listed Drug (RLD) and Reference Standard (RS) for the associated Delflex peritoneal dialysis products,"The listed Delflex products under both NDAs are FDA-approved, widely used in U.S. medical practice since 1984 and 1992
- There are currently no designated RLDs or RSs in the Orange Book for these products

- Attachment 1 (page 3) provides an Orange Book listing showing the approved formulations and strengths under each NDA
- Request supported by the need to facilitate ANDA filings and regulatory clarity for follow-on products",2019-12-06 00:00:00,Dismissed as moot,2020-09-18,1.0,Center for Drug Evaluation and Research (CDER),The Orange Book (Approved Drug Products With Therapeutic Equivalence Evaluations),"The FDA explains that it has not been able to reach a decision on the petition because it requires review and prioritization amidst other Agency demands.
- The agency commits to responding as soon as possible once a decision has been made, and notes that the interim response complies with 21 CFR 10.30(e)(2).","The FDA explained that since the submission of the petition, it had already updated the Orange Book to designate each of Fresenius Medical Care North America's Delflex Peritoneal Dialysis Solution products (1.5%, 2.5%, and 4.25% Dextrose under NDA 018883 and NDA 020171) as both a Reference Listed Drug (RLD) and a Reference Standard (RS). Therefore, the requested action had already been taken, rendering the petition moot and leading to its dismissal",dismissed (moot),True,465.0,CDER,CDER
fda-2019-p-3022,FDA-2019-P-3022-0001_Citizen_Petition_from_Foley___Lardner_LLP.pdf,2019-06-24,2019,False,original petition,Foley & Lardner LLP,law/consulting,"21 C.F.R. § 10.30 – Citizen petition procedures
- 21 C.F.R. § 314.93 – Petition to request a change from the listed drug
- 21 C.F.R. § 314.94 – ANDA content requirements
- Section 505(j)(2)(C) of the FDCA – Suitability petition for differences in dosage form
- 21 C.F.R. § 25.1(g) – Environmental impact exemption
- 21 C.F.R. § 10.30(b) – Economic impact reporting","Request for FDA to permit submission of an ANDA for a capsule dosage form of Xarelto® (rivaroxaban), which currently exists as a tablet formulation","Requesting FDA to:
- Declare that Rivaroxaban Capsules (2.5 mg, 10 mg, 15 mg, 20 mg) are suitable for submission via an ANDA, despite the difference in dosage form compared to the RLD, Xarelto Tablets","The proposed capsules contain the same active ingredient, strength, and route of administration as the RLD
- Intended to offer an alternative dosage form for patients with difficulty swallowing tablets
- FDA has approved similar petitions before for dosage form changes
- Labeling will match the RLD except for inactive ingredients and manufacturer identification
- Pediatric study waiver is requested based on FDA’s previous waiver for Xarelto due to impracticability of pediatric studies",,,2025-10-15,0.0,,,,,no decision,False,2305.0,pending,pending
fda-2019-p-3545,FDA-2019-P-3545-0001_Citizen_Petition_from_Axinn_on_behalf_of__Zydus_Ph.pdf,2019-07-24,2019,False,original petition,"Axinn, Veltrop & Harkrider LLP, submitted by Chad A. Landmon",law/consulting,"Section 505 of the FD&C Act
- 21 C.F.R. §§ 10.20, 10.25, 10.30, and 10.31
- 21 C.F.R. § 25.31(a) (Environmental impact exclusion)
- 21 C.F.R. § 10.30(b) (Economic impact disclosure)","FDA's bioequivalence standards and therapeutic equivalence (TE) ratings for Carbamazepine Extended Release Tablets, particularly in reference to the March 2015 FDA guidance for NTI (Narrow Therapeutic Index) drugs","The petitioner requested that the FDA:
1. Require ANDA holders for Carbamazepine Extended Release Tablets to meet the March 2015 bioequivalence standards.
2. Downgrade TE codes in the Orange Book from AB to BX for products not in compliance.
3. Evaluate size and shape differences for safety and compliance risks.
4. Apply consistent bioequivalence approval standards across all ANDAs","Carbamazepine is an NTI drug, where small dosage changes may cause serious consequences.
- Older bioequivalence methods are insufficient for such drugs.
- March 2015 Guidance includes scientifically sound methods (replicated crossover design, scaled bioequivalence, etc.).
- Some approved generics (e.g., Taro's product) may not meet these standards and differ in tablet size/shape, possibly impacting patient compliance and safety.
- To maintain public health and confidence, stricter standards should be uniformly enforced, as with prior FDA actions (e.g., Wellbutrin XL case)",,,2025-10-15,0.0,,,,,no decision,False,2275.0,pending,pending
fda-2019-p-4362,FDA-2019-P-4362-0001_Citizen_Petition_from_Hyman__Phelps___McNamara__P_.pdf,2019-09-17,2019,False,original petition,"Hyman, Phelps & McNamara, P.C.",law/consulting,"FDC Act § 505(j)(2)(C)
- 21 C.F.R. § 314.93 (Suitability Petitions)
- 21 C.F.R. § 10.20 (Submission rules)
- 21 C.F.R. § 10.30 (Citizen petition procedure)
- 21 C.F.R. § 25.31 (Environmental impact exclusion)
- 21 C.F.R. § 10.30(b) (Economic impact statement)","Petition asks FDA to determine if a new 3 g vial strength of Cefazolin for Injection USP is suitable for submission as an ANDA referencing the discontinued drug ANCEF® (NDA 050461), which is currently listed as a Reference Listed Drug (RLD)","The petitioner requests that the FDA approve a 3 g vial strength of Cefazolin for administration via intramuscular injection, intravenous bolus, and intravenous infusion as a suitable product for submission via Abbreviated New Drug Application (ANDA)","Regulatory precedent: The proposed strength differs from the RLD but matches approved uses.
- Consistency with existing labeling: ANCEF® labeling supports up to 12 g/day dosing, allowing for 3 g doses.
- Improved administration: A 3 g vial allows flexibility across routes (IM, IV bolus, IV infusion).
- Safety and preparation efficiency: Fewer vials reduce handling errors and risks of contamination.
- PREA exemption: Suitability petitions changing strength do not require pediatric studies",,,2025-10-15,0.0,,,,,no decision,False,2220.0,pending,pending
fda-2019-p-5691,FDA-2019-P-5691-0001_Suitability_Petition_from_Foley___Lardner__LLP.pdf,2019-12-03,2019,False,original petition,Foley & Lardner LLP,law/consulting,"Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FDCA)
- 21 C.F.R. § 314.93 (Suitability Petitions)
- 21 C.F.R. § 25.31(a) (Environmental impact exclusion)
- 21 C.F.R. § 10.30(b) (Economic impact disclosure)","Determination on whether an ANDA may be submitted for esomeprazole magnesium delayed-release capsules in 2.5 mg, 5 mg, and 10 mg strengths, differing from the Reference Listed Drug (RLD), Nexium®, which is only available in 20 mg and 40 mg capsule strengths","The petitioner requests that FDA determine the suitability of filing an ANDA for esomeprazole magnesium delayed-release capsules in the 2.5 mg, 5 mg, and 10 mg strengths, even though these strengths differ from the RLD capsule versions","The proposed lower-strength capsules align with existing approved doses in the Nexium oral suspension product (2.5 mg, 5 mg, 10 mg).
- Petition proposes using the same labeling and administration options as Nexium capsules, including swallowing, mixing with applesauce, or delivery through a nasogastric tube.
- Expands administration options for pediatric patients under 11 years old, beyond what is possible with oral suspension.
- Provides cost benefits and fills a market gap due to lack of generic versions at these lower strengths",,,2025-10-15,0.0,,,,,no decision,False,2143.0,pending,pending
fda-2019-p-5759,FDA-2019-P-5759-0001_Citizen_Petition_from_Aavis_Pharmaceuticals.pdf,2019-12-06,2019,False,original petition,Aavis Pharmaceuticals,industry/corporation,"Section 505(j)(2)(C) of the FD&C Act
- 21 C.F.R. §§ 10.20, 10.30, 314.93 (for ANDA Suitability Petitions)
- 21 C.F.R. § 25.31 (Environmental Impact – Categorical Exclusion)
- 21 C.F.R. § 10.30(b) (Economic Impact)","The petition concerns submission of an ANDA Suitability Petition for a new combination drug product of Chlorzoxazone and Acetaminophen tablets (250 mg / 300 mg), which is not currently approved in the U.S.",That FDA determine the proposed Chlorzoxazone and Acetaminophen Tablets (250 mg / 300 mg) are suitable for submission in an Abbreviated New Drug Application (ANDA) under the statutory provisions for combination products,"Both drugs are individually approved in the U.S., and multiple fixed-dose combinations of Acetaminophen with other agents exist.
- The combination is approved in Canada as an OTC product.
- No known drug-drug interaction between Chlorzoxazone and Acetaminophen.
- Each drug contributes synergistically: Chlorzoxazone as a centrally acting muscle relaxant; Acetaminophen as an analgesic.
- Aavis argues the combination should be eligible for a complete biowaiver based on available regulatory ratings and guidance (both drugs rated “AA” in the Orange Book)",,,2025-10-15,0.0,,,,,no decision,False,2140.0,pending,pending
fda-2019-p-3192,FDA-2019-P-3192-0001_Citizen_Petition_from_US_WorldMeds.pdf,2019-07-01,2019,False,original petition,"US WorldMeds, LLC",industry/corporation,"Section 505(j) of the FDCA (Abbreviated New Drug Applications)
- 21 C.F.R. § 314.93 (Suitability Petitions)
- 21 C.F.R. § 10.30 (Citizen Petition procedures)
- 21 C.F.R. § 25.31(a) (Environmental impact exclusion)
- 21 C.F.R. § 10.30(b) (Economic impact statement)","FDA’s policy on the approval pathway for naloxone hydrochloride formulations differing in strength from the RLD, Evzio® (naloxone hydrochloride injection, auto-injector)","FDA to determine that the following proposed strengths are suitable for ANDA submission:
- Naloxone hydrochloride auto-injector 0.6 mg/0.6 mL
- Naloxone hydrochloride auto-injector 2.4 mg/0.6 mL","The proposed strengths are proportional to the currently approved Evzio 0.4 mg/0.4 mL and 2 mg/0.4 mL products.
- All products share the same route of administration, dosage form, and indication.
- Changing the injection volume does not affect safety or efficacy.
- Proposes benefit for manufacturing efficiency and potential for expanded access.
- Petition includes FDA precedent allowing similar changes via the suitability petition process.",,,2025-10-15,0.0,,,,,no decision,False,2298.0,pending,pending
fda-2019-p-1911,FDA-2019-P-1911-0001_Citizen_Petition_from_Keller_and_Heckman_LLP_on_be.pdf,2019-04-19,2019,False,original petition,Keller and Heckman LLP,law/consulting,"21 C.F.R. § 10.30
- 21 C.F.R. § 101.9(c)(6)(i)
- Sections 403(q), 403(a), 201(n), and 701(a) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. §§ 172.780 and 184.1330
- 21 C.F.R. § 25.30(h)","FDA’s existing definition of “dietary fiber” in 21 C.F.R. § 101.9(c)(6)(i), specifically the list of isolated or synthetic non-digestible carbohydrates recognized as beneficial to human health for nutrition labeling purposes",Amend the regulation defining “dietary fiber” at 21 C.F.R. § 101.9(c)(6)(i) to include “Acacia (gum arabic)” as a recognized dietary fiber with beneficial physiological effects,"The petition provides extensive scientific evidence showing that Gum Acacia:
- Attenuates postprandial blood glucose and insulin levels
- Increases satiety and reduces energy intake
Multiple human clinical studies (e.g., University of Minnesota 2019, GI Labs 2019, Sharma 1985b, Akeo 2002, Calame et al. 2011) support these benefits
- FDA has previously accepted similar physiological effects for dietary fiber classification
- GA is already approved as a food additive and considered GRAS (Generally Recognized As Safe)",2019-10-21 00:00:00,"Acknowledgment of receipt — the petition was accepted for filing, but no decision on the substantive merits was made.",2019-04-22,1.0,"Division of Dockets Management, Office of the Executive Secretariat (OES)",Not Mentioned,The FDA cited other agency priorities and limited availability of resources as the reason for the delay in decision-making. The agency committed to notifying the petitioner once review is complete.,"The letter clarifies that the acceptance of the petition for filing is purely procedural and does not imply any decision regarding the substantive merits of the petition, which sought to amend the regulation defining ""dietary fiber"" to include Gum Acacia.",other,True,3.0,DMS,Other/Specialty Center
fda-2019-p-4507,FDA-2019-P-4507-0001_Citizen_Petition_from_Foley___Lardner_LLP.pdf,2019-09-26,2019,False,original petition,Foley & Lardner LLP,law/consulting,"Section 505(j) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 10.25(a)
- 21 C.F.R. § 10.30
- 21 C.F.R. § 25.1(g) (Environmental impact exclusion)
- 21 C.F.R. § 10.30(b) (Economic impact disclosure)","The FDA’s designation of a Reference Standard (RS) for Oxybutynin Chloride Extended Release Tablets 15 mg. Specifically, the agency currently designates Mylan’s ANDA (No. 076644) as the RS product, which is difficult to source.",FDA should designate Accord Healthcare Inc.’s ANDA No. 207138 for Oxybutynin Chloride ER Tablets 15 mg as an additional Reference Standard product,"The original RLD, Ditropan XL (NDA #020897), is discontinued.
- The current RS product (by Mylan) is unavailable on the market.
- Accord’s product is readily available and has the highest sales volume among competing products.
- FDA guidance permits petitions to designate alternative RS products when the designated RS is not accessible.",,,2025-10-15,0.0,,,,,no decision,False,2211.0,pending,pending
fda-2019-p-5760,FDA-2019-P-5760-0006_Amend_to_Citizen_Petition_from_Sun_Pharmaceutical_.pdf,2021-07-07,2019,False,original petition,Sun Pharmaceutical Industries Limited,industry/corporation,"505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 10.20
- 21 C.F.R. § 10.30
- 21 C.F.R. § 314.93
- 21 C.F.R. § 25.31 (Environmental impact categorical exclusion)","Suitability for ANDA submission involving a change in concentration of the drug Levetiracetam in Sodium Chloride Injection compared to the Reference Listed Drug (RLD), due to approval of an alternative strength RLD (250 mg/50 mL) on December 14, 2020","FDA should determine that Levetiracetam in Sodium Chloride Injection, 250 mg/100 mL (2.5 mg/mL) is suitable for submission via an ANDA. The proposed strength differs from the RLD (250 mg/50 mL, 5 mg/mL) only in concentration, not total drug content","Maintains same total drug content (250 mg), but in a larger volume to adjust concentration to 2.5 mg/mL.
- Intended to better accommodate dose adjustments for patients with renal impairment, as required in the RLD’s labeling.
- No change in formulation, route of administration, or labeling apart from the strength.
- No safety or effectiveness concerns are raised by this change.",,,2025-10-15,0.0,,,,,no decision,False,1561.0,pending,pending
fda-2019-p-2074,FDA-2019-P-2074-0001_Citizen_Petition_from_Encube_Ethicals_Private_Limi.pdf,2019-04-30,2019,False,original petition,Encube Ethicals Private Limited (Encube),industry/corporation,"Federal Food, Drug, and Cosmetic Act (FDC Act)
- 21 C.F.R. § 10.25(a)
- 21 C.F.R. § 10.30
- 21 C.F.R. § 25.31 (Environmental impact exemption)
- 21 C.F.R. § 10.30(b) (Economic impact disclosure)","Current designation of EFUDEX (NDA #N016831), manufactured by Valeant, as the Reference Standard (RS) for Fluorouracil Topical Solution, 5%, which is unavailable in the market due to manufacturer backorder","FDA should designate Fluorouracil Topical Solution, 5% manufactured by Taro Pharmaceutical Industries Ltd. (ANDA #A076526) as the new Reference Standard (RS)","EFUDEX is not available in sufficient quantity and is on long-term manufacturer backorder.
- Multiple attempts to source the RLD failed.
- Designation of an alternative RS (Taro’s product) would allow generic development and required bioequivalence studies to proceed",2019-11-06 00:00:00,"Granted to the extent that FDA will select ANDA 076526 for fluorouracil topical solution, 5%, held by Taro, as a reference standard.",2020-03-26,1.0,Center for Drug Evaluation and Research (CDER),"Section 505(j) of the FD&C Act (21 U.S.C. 355(j))
- 21 CFR §§ 314.3(b), 314.94, 314.93, 314.161
- 81 FR 69580 (Oct. 6, 2016)",The FDA states it has not been able to reach a decision because the petition raises complex issues requiring extensive review and analysis by Agency officials.,"The current RLD/reference standard (Efudex, NDA 016831) is unavailable in the market.
- Taro’s ANDA 076526 product is therapeutically equivalent to Efudex and is the current market leader.
- FDA concludes that a new reference standard is needed and Taro's product is appropriate for selection.",approved,True,331.0,CDER,CDER
